D_APERTURA,Dati fisici,Caratteristiche Fisiche,True,True,True

CLORO_RES,Dati fisici,Caratteristiche Fisiche,True,True,True

D_CAMPO_TEMP,Dati fisici,Caratteristiche Fisiche,True,True,True

D_RIV_INT,Dati fisici,Caratteristiche Fisiche,True,True,True

D_SCALA,Dati fisici,Caratteristiche Fisiche,True,True,True

D_SERRATURA,Dati fisici,Caratteristiche Fisiche,True,True,True

D_MISURA_IDR,Dati fisici,Caratteristiche Fisiche,True,True,True

D_SEZIONE,Dati fisici,Caratteristiche Fisiche,True,True,True

D_SEZIONE,Dati fisici,Caratteristiche Fisiche,True,True,True

D_SOLUZ,Dati fisici,Caratteristiche Fisiche,True,True,True

D_SPESSORE,Dati fisici,Caratteristiche Fisiche,True,True,True

FLUORURO,Dati fisici,Caratteristiche Fisiche,True,True,True

D_STRUTTURA,Dati fisici,Caratteristiche Fisiche,True,True,True

FORMA_SCAR_SALTO,Dati fisici,Caratteristiche Fisiche,True,True,True

LARGHEZZA,Dati fisici,Caratteristiche Fisiche,True,True,True

LARGHEZZA,Dati fisici,Caratteristiche Fisiche,True,True,True

LARG_SOGLIA_SFIORO,Dati fisici,Caratteristiche Fisiche,True,True,True

LARG_UTI_POZ_SCOL,Dati fisici,Caratteristiche Fisiche,True,True,True

D_TEN_SCUDO,Dati fisici,Caratteristiche Fisiche,True,True,True

D_PREDIS_ALL,Dati fisici,Caratteristiche Fisiche,True,True,True

D_VERSO_CHIUS,Dati fisici,Caratteristiche Fisiche,True,True,True

D_VERSO_CHIUS,Dati fisici,Caratteristiche Fisiche,True,True,True

GRADO_PROTEZ,Dati fisici,Caratteristiche Fisiche,True,True,True

LIVELLO,Dati fisici,Caratteristiche Fisiche,True,True,True

GRADO_PROTEZ_MIN,Dati fisici,Caratteristiche Fisiche,True,True,True

LIVELLO_MAX,Dati fisici,Caratteristiche Fisiche,True,True,True

EFFICIENZA_MOTORE,Dati fisici,Caratteristiche Fisiche,True,True,True

GRADO_PROTEZ_MIN,Dati fisici,Caratteristiche Fisiche,True,True,True

LIVELLO_MIN,Dati fisici,Caratteristiche Fisiche,True,True,True

D_RESISTENZA,Dati fisici,Caratteristiche Fisiche,True,True,True

GRIGLIA_POT,Dati fisici,Caratteristiche Fisiche,True,True,True

LIV_MEDIO_FALDA,Dati fisici,Caratteristiche Fisiche,True,True,True

MAGNESIO,Dati fisici,Caratteristiche Fisiche,True,True,True

MANGANESE,Dati fisici,Caratteristiche Fisiche,True,True,True

PH,Dati fisici,Caratteristiche Fisiche,True,True,True

ROTAZIONE,Dati fisici,Caratteristiche Fisiche,True,True,True

ROTAZIONE,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_BIODISCHI,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_BRACCIO_SCA,Dati fisici,Caratteristiche Fisiche,True,True,True

MC_AUTORIZZATI,Dati fisici,Caratteristiche Fisiche,True,True,True

MC_FATTURATI,Dati fisici,Caratteristiche Fisiche,True,True,True

POTASSIO,Dati fisici,Caratteristiche Fisiche,True,True,True

MINIMA_GIORNO,Dati fisici,Caratteristiche Fisiche,True,True,True

MINIMA_NOTTE,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_COL_ELETTR,Dati fisici,Caratteristiche Fisiche,True,True,True

NITRATO,Dati fisici,Caratteristiche Fisiche,True,True,True

NITRITO,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_COND_SITO,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_ALTRI_INQ,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_AMMON_NITR,Dati fisici,Caratteristiche Fisiche,True,True,True

RAPPORTO_DILUIZ,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_ANIDR_SOLF,Dati fisici,Caratteristiche Fisiche,True,True,True

RAPP_DILUIZ_8H,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_ESISTENTE,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_ESSIC_LETTO,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_ESSIC_TERM,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_SCARICO,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_FERRO,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_MAC_GALLEG,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_MAC_RAD_EME,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_FILTR_LENTA,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_MAC_RAD_SOM,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_FILTR_SAB,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_MAC_SUP,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_MANGAN,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_VOLANTINO,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_SGRIGLIAT,Dati fisici,Caratteristiche Fisiche,True,True,True

SODIO,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_FLUS_SOM_ORI,Dati fisici,Caratteristiche Fisiche,True,True,True

SN_SIFONATO,Dati fisici,Caratteristiche Fisiche,True,True,True

